Author(s) ID,Link
"34572523800;35219973900;24281766500;7005187912;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983317336&doi=10.1002%2f9781118376270&partnerID=40&md5=fe9ba4f4e65a9fdb809fe3eee8b08cc3"
"34572523800;35219973900;24281766500;7005187912;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891583752&doi=10.1002%2f9781118376270&partnerID=40&md5=847df4ecdd11010ce8ede2ca842beb42"
