Author(s) ID,Link
"7006624504;6701680719;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039982270&partnerID=40&md5=c7e4df2fb9452e89c4a01aac9879ea7e"
"6602847963;16487984700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250238444&doi=10.1007%2fBF00503322&partnerID=40&md5=3aa9db5b3b817af80c31078c131c791e"
