Author(s) ID,Link
"11739858500;7005646659;26643153400;7005249732;15073995400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010936316&doi=10.1016%2f0022-328X%2894%2987146-9&partnerID=40&md5=58f8c4e32c5cad394fdb386bc9fa8f63"
