Author(s) ID,Link
"57189999234;16425693600;7004020495;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048477846&doi=10.1007%2f978-3-319-91211-0_41&partnerID=40&md5=dfc43d68aaa3d4109c8e3272c13db95f"
