Author(s) ID,Link
"6701622546;7003774069;7203030251;7403914369;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019006962&doi=10.1021%2fac50055a030&partnerID=40&md5=bde86cfdfba9cc53eefbfc5aa90518e3"
