Author(s) ID,Link
"6603678342;57214987211;7004399762;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951799424&doi=10.1016%2fj.mssp.2015.12.014&partnerID=40&md5=b1e4e5612d96ac7ec59b07ec7968cf52"
"6603678342;57196363675;7004399762;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886875343&doi=10.1016%2fj.microrel.2013.07.006&partnerID=40&md5=7e7a7496c925ff787cf1a423e776e7b3"
"8508073300;35744801600;35745320400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867976293&doi=10.5277%2foa120404&partnerID=40&md5=c1c556d880ad576cc93f74179a2d1955"
