Author(s) ID,Link
"15758759900;56487838500;15847214600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021880567&doi=10.1016%2fj.compbiomed.2017.07.006&partnerID=40&md5=2e04a64ceac37dbfd62987e76e74e807"
