Author(s) ID,Link
"6701354469;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034760081&partnerID=40&md5=95d7a987b6a727a62bada1bb736e6a93"
"7004445086;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024702564&doi=10.1002%2fpssa.2211140102&partnerID=40&md5=e035c67b0262f7bef7be758dbff46842"
"6601998937;7801490129;6603189640;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023535922&doi=10.1016%2f0146-3535%2887%2990011-6&partnerID=40&md5=20c211917ab97dcbdc4b0f5e630f2aa3"
"57206389491;6506127720;7004262495;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022529868&doi=10.1016%2f0022-5088%2886%2990150-5&partnerID=40&md5=6140dfa1698b3a5ffa2d8a2143b42c1a"
"57206389491;6506127720;7004262495;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021755861&doi=10.1016%2f0040-6090%2884%2990176-7&partnerID=40&md5=7f4dc3461ad1ad6301e53a39bd0e0816"
