Author(s) ID,Link
"7005146758;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957942832&doi=10.1016%2fj.euromechsol.2010.08.001&partnerID=40&md5=d44467227bf92c17a86f3f0becba6ebf"
"7005146758;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056932719&partnerID=40&md5=3488dafdc579972e5b36c3d574ad842f"
"13703107400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040114954&partnerID=40&md5=e89e25cc61610ac738b9b9805ee92cb4"
