Author(s) ID,Link
"56592472300;57210468256;56108479100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070839874&doi=10.1109%2fEEEIC.2019.8783821&partnerID=40&md5=bb46c44d9f8399205d83fa867d8d539a"
"23493030100;57203270397;57214528460;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028871905&doi=10.1109%2fTIA.2016.2644621&partnerID=40&md5=7c414b63c7e368d0aaf1cb5753afbff6"
