Author(s) ID,Link
"23467359700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044070199&doi=10.1080%2f17480930.2018.1438036&partnerID=40&md5=2205b8660e7f1e44be84a02a1a3ab530"
"23467359700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014089532&doi=10.1515%2fgospo-2016-0031&partnerID=40&md5=8562ba8166c6f1887311f334833008cb"
