Author(s) ID,Link
"57212864237;57212866559;7005663601;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077431140&doi=10.1016%2fj.measurement.2019.107413&partnerID=40&md5=d203b767ec1b75034efd586c0989d2c2"
