Author(s) ID,Link
"36160883600;6602477100;15075936400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049272323&doi=10.1002%2fadfm.201704717&partnerID=40&md5=815cb481ca0726d7feb11749bec9e735"
"35247706900;7402886279;55158747900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942373013&doi=10.1007%2fs10853-015-9303-7&partnerID=40&md5=8128328bfc6846f18b46f6bf8c7b8c8e"
