Author(s) ID,Link
"55348179000;36696023000;7202371608;7202708955;7401551820;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058870880&doi=10.1109%2fTPS.2018.2884256&partnerID=40&md5=ac08f4cfb0e19407d052e3e17b7e1088"
"6602581015;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69249205489&doi=10.1109%2fTPS.2009.2024746&partnerID=40&md5=2a13bd6c4e4f7431e1084675b242a0c9"
"6602581015;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849149191&doi=10.1109%2fDEIV.2008.4676804&partnerID=40&md5=c0b313ff35765d7b1dca0bd1fa719c82"
