Author(s) ID,Link
"39861436100;55354879000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858674840&partnerID=40&md5=91fa6c1f8a6f5126258dc1efc3c8ea38"
"11142170900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874925298&partnerID=40&md5=2894443b8bc3102a36e7f0e00b02b695"
"55329150800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872486949&partnerID=40&md5=331abfccbf28d63d968af95111eedaa2"
