Author(s) ID,Link
"36171966400;57211563805;54789098600;55716985900;7406674628;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074388918&doi=10.1016%2fj.eurpolymj.2019.109301&partnerID=40&md5=48a5669e7f5a586ef39e59bd53e91355"
