Author(s) ID,Link
"6602694316;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746706161&doi=10.1016%2fj.mechmachtheory.2005.12.007&partnerID=40&md5=4d5fb68ab62a9afe641869d66914084e"
"7004036936;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032676369&partnerID=40&md5=80260f91d03a7c180f0ae09c4e320ab3"
"55937752600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950072997&partnerID=40&md5=8b4106fe16d9c51a92f5c40285dcecc1"
