Author(s) ID,Link
"56543611600;57213417466;57192274419;57213421065;57213419613;57205865888;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077796374&doi=10.1016%2fj.jlumin.2019.116994&partnerID=40&md5=c6684d9a01055d73e741b35bd47f8219"
"57189606619;56444042700;56928335300;7003671954;6701480692;6602763737;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082013868&doi=10.1096%2ffj.201901999R&partnerID=40&md5=12209db53b8089dfc3139534e5d5ad6a"
"57202508904;54972681400;55547102778;57207884805;56172912200;57203907011;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078114390&doi=10.1016%2fj.aca.2020.01.023&partnerID=40&md5=8117425086bfccaa085d4038d0d6a7ce"
"56496997400;56429682700;8416136000;55233965100;57206172310;7005606770;6602361770;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083559056&doi=10.1126%2fsciadv.aaz1639&partnerID=40&md5=d7407721d8bf85c64a2abc12e7656464"
"57205074686;57195549741;57191188680;56737222700;16311326000;6602510876;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081206915&doi=10.1021%2facsnano.9b08354&partnerID=40&md5=99aa8497cf253490d1ffa935deebca52"
"57193170546;57194687568;55652882100;56049637300;57207146081;55782315700;12142265600;8250479700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081684765&doi=10.1021%2facs.jpclett.0c00271&partnerID=40&md5=5238bff4b493eca9923a4efd8886d9f0"
"57203552778;57103753000;6602135538;8847412500;7005320241;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075882612&doi=10.1016%2fj.jlumin.2019.116898&partnerID=40&md5=1408239f0d2f0b99d622765be274d1ba"
"8564367500;55776174400;6603193060;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078140819&doi=10.1039%2fc9ce01561b&partnerID=40&md5=c71e30a61cebba243ffec43ce2b1450c"
"6506926529;54885447300;57194346700;57210832988;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071613626&doi=10.1016%2fj.coco.2019.08.006&partnerID=40&md5=aee2d2585edd942ffa9439125389d348"
"57206182682;6602342165;55839027100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073680980&doi=10.1016%2fj.eurpolymj.2019.109287&partnerID=40&md5=3c399569f46e950ab1b5e94680df4cc8"
