Author(s) ID,Link
"54391191900;8343679500;56996129800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032376067&doi=10.1515%2famm-2017-0223&partnerID=40&md5=163b1cc6ccb8608e69e3f95a06db86d5"
