Authors,Link
"Prieto A.J., Silva A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068204744&doi=10.1080%2f09613218.2019.1631143&partnerID=40&md5=0cac2ae1600901a5b60801d616ddce31"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067364559&doi=10.1007%2f978-3-030-20151-7_17&partnerID=40&md5=a68494eb18452e836468ac64d8b13743"
"Lee C.-S., Lee H., Choi M., Yoon J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073089033&doi=10.1016%2fj.enbuild.2019.07.031&partnerID=40&md5=86c2643542c829c5fab32ef7c1681dba"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063932894&doi=10.7480%2fjfde.2018.1.1999&partnerID=40&md5=3786a1311944b7bc4d329f57bc4122d4"
"Keller L., Keller R., Nering M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028623859&doi=10.4018%2f978-1-5225-2691-9&partnerID=40&md5=834e9e012dfe8be570b801df5a75b6d4"
"Danks R., Good J., Sinclair R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963936694&doi=10.1016%2fj.buildenv.2016.04.017&partnerID=40&md5=ed8445e5ab28f26bc3f03fec9681a126"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084012642&partnerID=40&md5=b6ab2f805ede852c9d9707db72882c29"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946107575&doi=10.4018%2f978-1-4666-8142-2.ch003&partnerID=40&md5=1d3c78f09d8400cd407dbb832960fbab"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903649491&doi=10.1007%2f978-3-319-07515-0_13&partnerID=40&md5=bc5d6e9e60cb3413736958d0046a8d7a"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932108471&partnerID=40&md5=c8b925ac88cba03bf99b0a693a4f1658"
"Wang N., Adeli H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896347908&doi=10.3846%2f13923730.2013.871330&partnerID=40&md5=eb63def83ef4dfd04f47da1233fa8954"
"Brzezicki M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880732711&doi=10.1007%2f978-3-642-39360-0-21&partnerID=40&md5=1c3673388fbb5f14f5f71e6f6c173503"
