Authors,Link
"Guo Y., Sun Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083478462&doi=10.1371%2fjournal.pone.0231391&partnerID=40&md5=21cb2c4de4a6e301470aae5103c3715f"
"Lower M., Lower A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065871642&doi=10.1007%2f978-3-030-19501-4_30&partnerID=40&md5=0d5bf1dc8e1f1a573808a8458a9bd51b"
"Cervantes-Rojas J.S., Muñoz F., Chairez I., González-Hernández I., Salazar S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080895180&doi=10.1016%2fj.isatra.2020.02.012&partnerID=40&md5=b4feaf95dd09b3701da4a9db28b188db"
"Wróbel K., Krata P., Montewka J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076770275&doi=10.12716%2f1001.13.04.03&partnerID=40&md5=ef7bdd7284c41dd8af71961153b9339c"
"Islam T., Lee Y.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072848127&doi=10.3390%2fs19194256&partnerID=40&md5=4dab7492aa3e4e25f8c5dcd04da3daa0"
"Niemiec A., Szlachetko B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074946339&doi=10.1109%2fSPS.2019.8882051&partnerID=40&md5=b498295889d03fca8526596aa844976f"
"Kaleta W., Skorupski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069665908&doi=10.1016%2fj.trc.2019.07.001&partnerID=40&md5=0c0b9379408600b4d16b7b81edb68775"
"Huang W., Shuai B., Zuo B., Xu Y., Antwi E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067192963&doi=10.1016%2fj.jlp.2019.05.021&partnerID=40&md5=973a2665af6bd852a74a279ff5929cd7"
"Li C., Tang T., Chatzimichailidou M.M., Jun G.T., Waterson P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060884579&doi=10.1016%2fj.apergo.2018.12.011&partnerID=40&md5=1e732c57d4270110c36de19f923dc27f"
"Yusuf A.B., Kor A.-L., Tawfik H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073206763&doi=10.1109%2fIJCNN.2019.8851828&partnerID=40&md5=6cb4ca4f0c9016d35996eea3feb26c4e"
"Kelly D., Efthymiou M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063695567&doi=10.1016%2fj.jsr.2019.03.009&partnerID=40&md5=a6e0197b305eeed75d88a5e6d22e0135"
"Lower M., Lower M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072849826&doi=10.1007%2f978-3-030-28377-3_38&partnerID=40&md5=95c386ef9dab69166b65d449b6afd483"
"Fonseca E.R.C., Castro J.W., López M.C., Onofa F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068441991&partnerID=40&md5=9ee88c64b6288dc544a4a24eb4730d23"
"Wang G., Xu Y., Qin S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069929578&doi=10.3390%2fMATH7060542&partnerID=40&md5=08bd75321dde3aff7fe288c0720bea0f"
"Chen X., Liu X., Qin Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077429917&doi=10.3233%2fJIFS-190929&partnerID=40&md5=2e5f5137992bacc3dea23ab4dff728d1"
"Li D., Wang P., Du L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058876241&doi=10.1109%2fACCESS.2018.2888617&partnerID=40&md5=b89d95c4099763fa1d3b5bd6e184b65c"
"Nandakumar G., Srinivasan A., Thondiyath A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030705335&doi=10.1007%2fs10846-017-0707-2&partnerID=40&md5=0e263c090713ed326685f443c4179e3e"
"Lower M., Magott J., Skorupski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047056769&doi=10.1016%2fj.ssci.2018.04.015&partnerID=40&md5=16aca97ce864408026bce78906569404"
"Jiang W., Han W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054078094&doi=10.3390%2fijerph15102151&partnerID=40&md5=7742fe307128c5b27fc51f476a9ba467"
"Lower M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020787865&doi=10.1007%2f978-3-319-59415-6_24&partnerID=40&md5=a090eba4d445e5f82f065551ff65dc51"
"Skorupski J., Ferduła P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058139035&partnerID=40&md5=dd454d1a834313d87343a151d3b10fff"
"Ferduła P., Skorupski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041723253&doi=10.1155%2f2018%2f1034301&partnerID=40&md5=d8653675366c4c0e41e788a860345299"
"Ung S.-T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033588331&doi=10.1016%2fj.oceaneng.2017.10.044&partnerID=40&md5=de884db402e4566fb7c465062c1cbdfe"
"Volpe Lovato A., Hora Fontes C., Embiruçu M., Kalid R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034022946&doi=10.1016%2fj.cie.2017.11.008&partnerID=40&md5=485a6beb454570da650ec4e9de3ad0ae"
"Jiang C., Wang H.-W., Li J.-K., Li L.-J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040510209&doi=10.13374%2fj.issn2095-9389.2017.11.018&partnerID=40&md5=ce56e714135b7e3f62ed21988c7f356b"
"Özfirat M.K., Özkan E., Kahraman B., Şengün B., Yetkin M.E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030098648&doi=10.1007%2fs12046-017-0725-6&partnerID=40&md5=72c085d7be6c7ba3a075317a4f8e8fb5"
"Lv H., Zeng S., Guo J., Zhou G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032294483&doi=10.1109%2fICRSE.2017.8030743&partnerID=40&md5=0fc47f542adc6321f762950d1030d219"
"Li C.-L., Liu W., Zhou S.-P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031326498&doi=10.14135%2fj.cnki.1006-3080.2017.04.021&partnerID=40&md5=c2d05bd8e98564591480322893b2e660"
"Cervantes J., Muñoz F., González-Hernández I., Salazar S., Chairez I., Lozano R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034075640&doi=10.1109%2fICUAS.2017.7991449&partnerID=40&md5=80b9060d13f812b0ff8d1f06b04cfa72"
"Skorupski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061372074&doi=10.1201%2f9781315210469-4&partnerID=40&md5=5e4e532e6e54546ce55a78c9003e1b35"
"Szumilas A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063095662&doi=10.5593%2fsgem2017H%2f63%2fS27.124&partnerID=40&md5=1293a45a1cbf24bbbf6113534ca61516"
"Kaleta W., Skorupski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016191938&partnerID=40&md5=1ceda9d24aab7f381d33e9bf7b74685f"
"Hu J., Gu H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029373664&doi=10.1155%2f2017%2f5309403&partnerID=40&md5=c79cdc146c631f2a4b7732562dca5a92"
