Author(s) ID,Link
"56028184100;36561020700;8247334400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893603928&doi=10.1109%2fISVLSI.2013.6654660&partnerID=40&md5=6bf8e7d872bcf3eac1eb9e256fdbd582"
