Author(s) ID,Link
"36963706000;6701406723;7003569578;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921778192&doi=10.3828%2ftpr.2015.5&partnerID=40&md5=fc6743d1a728549db83e949a954ac942"
