Author(s) ID,Link
"35866185800;6602675781;6701755086;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883754036&doi=10.1007%2f978-1-84882-886-5&partnerID=40&md5=9a75678efb11de47ade517234a4d9d3e"
