Author(s) ID,Link
"57215730501;56194247700;7005516891;7003615886;7006213842;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083593155&doi=10.1016%2fj.apsusc.2020.146297&partnerID=40&md5=c022201f86c370ffdf4314d5373eb25c"
"55501490100;57209048415;55501772500;7404359204;55706872500;57196434902;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082387727&doi=10.1016%2fj.mssp.2020.105069&partnerID=40&md5=ae0ef57662c292d20dac0a8544e33d9e"
"55279786200;55759237300;26025720500;36141642100;6602877611;56673548600;6503986205;55900741400;14822730500;24333984700;23101209700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082610661&doi=10.1016%2fj.apsusc.2020.146138&partnerID=40&md5=86d827122464c3f11929fe5892cc3a76"
"57215068588;57215922492;57209803255;57201502624;57208149317;57215432581;57215415207;9737627600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080956306&doi=10.1016%2fj.jpcs.2020.109406&partnerID=40&md5=515dbb25e7aa62db8fa13e958fa3c1ec"
"36107069900;56539963700;6603931462;57209325589;35501461500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078493398&doi=10.1016%2fj.bioelechem.2020.107458&partnerID=40&md5=50864dff7c6ae5903e1e7d43bd19d880"
"55279786200;6508186691;26025720500;56673548600;54883226700;55900741400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080074751&doi=10.1016%2fj.apsusc.2020.145859&partnerID=40&md5=682c91d8d46b0b23bd01f879c32c200f"
"57202866797;55777907100;57202865326;57205500572;57212080327;57212091632;57212087881;57212089923;56818204400;57193959684;57202864179;57216472926;7404090687;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075881540&doi=10.1016%2fj.ceramint.2019.11.026&partnerID=40&md5=a3b27b0b032f5cc987ba2a64edbad380"
"57194041745;7103297319;7202396591;7003461578;6602786311;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082996881&doi=10.1088%2f1742-6596%2f1482%2f1%2f012031&partnerID=40&md5=21e40fc4ea788b86a8536c5382d30d45"
"57192395337;56671339500;56194247700;55954970800;6603888443;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080926521&doi=10.1109%2fTED.2020.2968186&partnerID=40&md5=9cf88290f31096c52c2df82df902f050"
"57194716916;56893406400;57202712330;57205779898;56941203800;57206865690;55435157700;57037224400;56971669000;56982121400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079746909&doi=10.1039%2fc9ce01677e&partnerID=40&md5=726493615ed2d9e533e1565e7c500939"
"36524260100;6504117811;54883226700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082000312&doi=10.3390%2fma13040902&partnerID=40&md5=e52b6617cdeddffc76b9114b0b09b504"
"55293629800;57214362476;57205026627;6603808101;57193811747;7006244590;7102871839;35424365800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078691646&doi=10.1021%2facsami.9b20514&partnerID=40&md5=7d9c70137c2b1d6a65e3e39f1a419559"
"36480223300;57203152320;55681746200;7102863075;8601668100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074339025&doi=10.1016%2fj.mee.2019.111144&partnerID=40&md5=e2d1646e6c790fbad4edbb1333988cfe"
"57215896659;7003762575;35220550900;26538206600;7004390460;56520185600;55936429500;56532000700;56247607100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082297006&doi=10.24425%2fmms.2020.131711&partnerID=40&md5=57a25726d33f38ac2f3bfac6690d78fa"
