Author(s) ID,Link
"56990896500;56711299500;57216160728;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082708880&doi=10.24425%2fafe.2020.131285&partnerID=40&md5=c31688947474838b3657d4ddcfd553d3"
