Author(s) ID,Link
"7003467198;35611694700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881074773&doi=10.1117%2f12.952962&partnerID=40&md5=d9cc8549d92a0c234fc88a6cffd51765"
"7003467198;35611694700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881060806&doi=10.1117%2f12.952960&partnerID=40&md5=6c9566a8054ee6064ff6c99e3d5a1e96"
"7003467198;35611694700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881064481&doi=10.1117%2f12.952961&partnerID=40&md5=750acc0b56ca303a5e90293f8f238bd8"
