Author(s) ID,Link
"56453453600;56898896600;56527201300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974705035&doi=10.1016%2fj.sna.2016.05.050&partnerID=40&md5=f52b59fed2e6c0bc53b45115b376c468"
"57195508183;57207181772;7101924862;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925262808&doi=10.1016%2fj.jpcs.2015.03.009&partnerID=40&md5=b79a0687e9da219fd7069de2b355c6f6"
