Author(s) ID,Link
"57194468589;56625889400;6701511885;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042092167&doi=10.5277%2fepe170201&partnerID=40&md5=5e43cbaedeed01f6293b8733935469de"
"57205536447;6701511885;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940201038&doi=10.5277%2fepe150214&partnerID=40&md5=5e4ddd5a53565f13f1dad3393aa97fd8"
"55907749400;57202922371;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886679837&doi=10.5277%2fepel30314&partnerID=40&md5=2ce1046321ba0f26e43bde2615d18fda"
