Author(s) ID,Link
"25624096000;6506034846;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54549084451&partnerID=40&md5=54165484a765721e1bb669eb689a828b"
"6506034846;25624096000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941331504&partnerID=40&md5=7199fc1a47e5b934de4a055329b33efb"
