Authors,Link
"Cobas C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078787864&doi=10.1002%2fmrc.4989&partnerID=40&md5=08bed19de50cab04f92409c803df09ed"
"Zeng Q., Chen J., Lin Y., Chen Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081976441&doi=10.1016%2fj.aca.2020.03.032&partnerID=40&md5=dbaddfe4344757777f8ba58bd7ef56a2"
"Liao W., Fu Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066826669&doi=10.1080%2f0305215X.2019.1607848&partnerID=40&md5=b5c6632a351e23f2067c49e8f31dc6ae"
"Drwal M., Józefczyk J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065747041&doi=10.1007%2fs10479-019-03263-6&partnerID=40&md5=11804d7043c1fb5223c4c8399c3694c3"
"Aharon N., Rotem A., McGuinness L.P., Jelezko F., Retzker A., Ringel Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075751356&doi=10.1038%2fs41598-019-54119-9&partnerID=40&md5=2b59806df425b030fa758ecf2bb15bdf"
"Knapczyk A., Francik S., Jewiarz M., Mudryk K., Wróbel M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075981074&doi=10.1051%2fe3sconf%2f201913201007&partnerID=40&md5=49829b0624444fdacab98dca160994f9"
"Chen X., Lin J., Ma Y., Lin B., Wang H., Huang G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073219450&doi=10.1007%2fs11432-018-9750-2&partnerID=40&md5=7f527a74210a3e5463cd90b393a923f2"
"Kasperski A., Zieliński P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062614557&doi=10.1007%2fs10951-019-00599-6&partnerID=40&md5=21bfcd158f573e7ae5b5283453ec0e77"
"Zhi R., Xu Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078744488&doi=10.1109%2fIESM45758.2019.8948111&partnerID=40&md5=55fd4a31007bed3e15d3ad407444f9ac"
"Kacem I., Kellerer H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056623347&doi=10.1016%2fj.dam.2018.09.026&partnerID=40&md5=880b194c7ffe3a926066bc0de4db2c77"
"Ammous M., Belakaria S., Sorour S., Abdel-Rahim A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054216401&doi=10.1109%2fTITS.2018.2867519&partnerID=40&md5=1e0e6add8191cdc12ef56dc5d1fab30a"
"Karsu Ö., Azizoglu M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062300539&doi=10.1016%2fj.cor.2019.02.011&partnerID=40&md5=ca3521eba17bdb3c2075675043ee1ed9"
"Wu R., Liu S., Shi Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067288986&doi=10.3390%2fsu11113088&partnerID=40&md5=cf1b5051b03a41bdaae5fdab27f7c837"
"Taguchi A.T., Evans E.D., Dikanov S.A., Griffin R.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062586123&doi=10.1021%2facs.jpclett.8b03797&partnerID=40&md5=e637a9d660f6e1487a6a768123ca3674"
"Conde E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055980733&doi=10.1016%2fj.cor.2018.10.014&partnerID=40&md5=c66290660750601bf5e046f59db224aa"
"Chang Z., Ding J.-Y., Song S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050919199&doi=10.1016%2fj.ejor.2018.07.007&partnerID=40&md5=c99e2cfff12a5f76d73cbe05ef346b5d"
"Shen K., De Pessemier T., Gong X., Martens L., Joseph W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060042853&doi=10.3390%2fs19020297&partnerID=40&md5=8b5c5ac94bb0413d874098848e16580a"
"Gkourtzounis I., Rigas E.S., Bassiliades N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063447439&doi=10.1007%2f978-3-030-14174-5_7&partnerID=40&md5=63f0b532845148b3d841269e1d35fbe5"
"Gasior D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053526017&doi=10.1007%2f978-3-319-99981-4_6&partnerID=40&md5=be4a6afafc92650fe28082ec866c81d8"
"Qu X., Huang Y., Lu H., Qiu T., Guo D., Agback T., Orekhov V., Chen Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078796536&doi=10.1002%2fanie.201908162&partnerID=40&md5=2dcaa18619e11f29ed92fce31d11f36c"
"Hu F., Zhou M., Yan P., Bian K., Dai R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071269630&doi=10.1109%2fACCESS.2019.2933453&partnerID=40&md5=46b8b09aed76b127b0a403c67bb98071"
"Brattin R., Sexton R.S., Yin W., Wheatley B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068111496&doi=10.1007%2fs10639-019-09939-7&partnerID=40&md5=6ae9854c5176adbb57305aacaad71bd6"
"Ni L., Sun B., Tan X., Tsang D.H.K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061062197&doi=10.1109%2fSmartGridComm.2018.8587503&partnerID=40&md5=d2dfa7aa6e4d1798c0a8e3830f06f85b"
"Choi Y.B., Jin S.H., Kim K.S., Chung B.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051363582&doi=10.1016%2fj.cie.2018.08.015&partnerID=40&md5=a100515e0fcf6c75800e39d4cd8cd88d"
"Yue F., Song S., Zhang Y., Gupta J.N.D., Chiong R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046457828&doi=10.1080%2f00207543.2018.1463473&partnerID=40&md5=c64d5c7208e2298ab97453c786cc1c96"
"Zhu M., Liu X.-Y., Wang X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051226130&doi=10.1109%2fTITS.2018.2817484&partnerID=40&md5=2b430520c1f1ddc5d5fe7335e84dd0de"
"Wang Y., Wu Q., Punnen A.P., Glover F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044538084&doi=10.1016%2fj.ins.2018.03.045&partnerID=40&md5=e8d80e78204d914d602d35b450206e45"
"Klukowski P., Augoff M., Zamorski M., Gonczarek A., Walczak M.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047166669&doi=10.1007%2fs10858-018-0185-2&partnerID=40&md5=92451dc138ce4e901d0bf721885d820f"
"Drwal M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032982991&doi=10.1016%2fj.cor.2017.10.010&partnerID=40&md5=e0debd7b8ec3fd613043b3822861ce11"
"Fuchigami H.Y., Rangel S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022097781&doi=10.1016%2fj.jocs.2017.06.004&partnerID=40&md5=a59c3db67fa4a70418df83315903c2ca"
"Syed-Abdullah S.S., Abdul-Rahman S., Benjamin A.M., Wibowo A., Ku-Mahamud K.-R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042319225&doi=10.1088%2f1757-899X%2f300%2f1%2f012002&partnerID=40&md5=c31da281ff17a9f970775b8125f632df"
"Gąsior D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029504134&doi=10.1007%2f978-3-319-67229-8_20&partnerID=40&md5=cc44838216f82c85548ab41196fdf560"
"Su X., Han W., Wu Y., Zhang Y., Song J.-Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056167722&doi=10.1109%2fACCESS.2018.2879503&partnerID=40&md5=7a839c18b8d45aa4c09e9d2c6d2c733f"
"Suchacka G., Wotzka D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020082069&doi=10.1016%2fj.jocs.2017.05.017&partnerID=40&md5=ff400322120809bc758a143c15495d71"
"Smart E., Brown D., Toumi Borges K., Granger-Brown N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002062838&doi=10.1016%2fj.asoc.2016.10.005&partnerID=40&md5=43598f3caccc7ecf500746db46281a72"
"Gąsior D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996523487&doi=10.1007%2f978-3-319-48944-5_30&partnerID=40&md5=cc7daf10c500fd0424da79bf41cf3dce"
"Bai D., Feng M., Chen L., Guo X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048215875&partnerID=40&md5=04489f94edcc77823ffc382aa9873460"
"Drwal M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032984934&doi=10.1007%2f978-3-319-67308-0_61&partnerID=40&md5=560a4baac715b62f3df88f3a58aca53c"
