Author(s) ID,Link
"55371035500;7403071460;12778345500;26022222900;6603619140;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866922368&doi=10.2320%2fmatertrans.F-M2012817&partnerID=40&md5=4d529942d54ef25b2ab72e8feb712b5a"
