Authors,Link
"Mikalauskaite I., Pleckaityte G., Sinusaite L., Plausinaitiene V., Katelnikovas A., Beganskiene A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082555570&doi=10.1016%2fj.jlumin.2020.117237&partnerID=40&md5=015975735d676a4497c7f8877b1464d4"
"Huang C.-B., Ciesielski A., Samorì P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079441633&doi=10.1002%2fanie.201914931&partnerID=40&md5=fd70217341534d7d077f131557d7fb16"
"Elavarasi S.B., Divya S., Vishnu Priya M., Sheik Sirajuddeen M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078981892&doi=10.1016%2fj.cplett.2020.137142&partnerID=40&md5=5a1a15ccfa67000a01bdd9ccc409c516"
"García-López V., Liu D., Tour J.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077126885&doi=10.1021%2facs.chemrev.9b00221&partnerID=40&md5=19bf1d5e8f4a735647a6c17652ec17b6"
"Baroncini M., Silvi S., Credi A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071644836&doi=10.1021%2facs.chemrev.9b00291&partnerID=40&md5=8c3ffc13f4188af07265bbee0e22f1c9"
"Saravanan S., Dubey R.S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079124906&partnerID=40&md5=1e026019ae67580a83d14d654e0e82f3"
"Tian X., Dou H., Wu L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079018460&doi=10.1016%2fj.optmat.2019.109544&partnerID=40&md5=131ce6bfd8eab22ffeed32a2c60efe6e"
"Moeyaert B., Vandenberg W., Dedecker P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078872441&doi=10.1364%2fBOE.382278&partnerID=40&md5=35131d38dd437f906c433c01f0fd057e"
"Corra S., Curcio M., Baroncini M., Silvi S., Credi A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078673566&doi=10.1002%2fadma.201906064&partnerID=40&md5=d6d4506d58477d653c3fe5670d867350"
"Christou N.-E., Ayala I., Giandoreggio-Barranco K., Byrdin M., Adam V., Bourgeois D., Brutscher B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075359849&doi=10.1016%2fj.bpj.2019.10.035&partnerID=40&md5=791e16f84588ac39db1617ffde1ecd24"
"Gaponenko S.V., Adam P.-M., Guzatov D.V., Muravitskaya A.O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065566018&doi=10.1038%2fs41598-019-43545-4&partnerID=40&md5=7269dbf264638875002948239d52252b"
"Wu Q., Zhou Z., Zhang T., Zhou M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075591647&doi=10.1007%2fs11051-019-4676-1&partnerID=40&md5=a20db0be1a81922f56b6955b106485ec"
"Wei Y., Wang Z., Yu R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079217622&doi=10.1360%2fN972019-00244&partnerID=40&md5=aedaf9fcaf1c2eb7e881a86e2787803e"
"Lu K., Vu C.Q., Matsuda T., Nagai T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075112563&doi=10.3390%2fijms20225784&partnerID=40&md5=13a1e173626355a38ba306f2a05e0606"
"Fréal A., Rai D., Tas R.P., Pan X., Katrukha E.A., van de Willige D., Stucchi R., Aher A., Yang C., Altelaar A.F.M., Vocking K., Post J.A., Harterink M., Kapitein L.C., Akhmanova A., Hoogenraad C.C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073421859&doi=10.1016%2fj.neuron.2019.07.029&partnerID=40&md5=8a81519f68c4901a458e29f646b057b9"
"Kuang Y., Xu J., Wang C., Li T., Gai S., He F., Yang P., Lin J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072900400&doi=10.1021%2facs.chemmater.9b01944&partnerID=40&md5=4f20b05c5ac4c2b74e61939a6a56ae4c"
"Vandenberg W., Leutenegger M., Duwé S., Dedecker P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071561250&doi=10.1364%2fOE.27.025749&partnerID=40&md5=20db41d4bc2dd3ad151ac48a9b2941c8"
"Duwé S., Dedecker P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066297489&doi=10.1016%2fj.copbio.2019.04.006&partnerID=40&md5=c04af747aeb1cf7a0aebf17bd97a62c4"
"Zhang G.-F., Li B., Chen R.-Y., Qin C.-B., Gao Y., Xiao L.-T., Jia S.-T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073551223&doi=10.7498%2faps.68.20190423&partnerID=40&md5=d51a67fadcd9cf51f154cff507f9894e"
"Sun Z., Liu Z., Chen H., Li R., Sun Y., Chen D., Xu G., Liu L., Wu C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061789455&doi=10.1002%2fadom.201900007&partnerID=40&md5=1c66b8d7b899377bcfc386ce4c8533fb"
"Park S.-G., Kang M., Kim S., Jung H.S., Kim D.-H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067597292&doi=10.1080%2f05704928.2018.1467440&partnerID=40&md5=8225e0a1ff72442a18081eea13487165"
"Turek E., Kumanek B., Boncel S., Janas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065320799&doi=10.3390%2fnano9040614&partnerID=40&md5=cccdaee74a880472fcd200d7cfd34c63"
"Ćwik M., Buczyńska D., Sulowska K., Roźniecka E., Mackowski S., Niedziółka-Jönsson J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062938365&doi=10.3390%2fma12050721&partnerID=40&md5=7af135b48ba07d796ddebd5313a5e9c7"
"Ciszewski M., Koszorek A., Radko T., Szatkowski P., Janas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057567440&doi=10.1007%2fs11664-018-6811-7&partnerID=40&md5=e27eb512a548c8be0c8030ef0098608a"
"Hoffmann K., Mayer P., Dube H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061494990&doi=10.1039%2fc8ob02424c&partnerID=40&md5=556d2b8d9ba9193d4e9ec9553237578a"
"Stando G., Łukawski D., Lisiecki F., Janas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052483670&doi=10.1016%2fj.apsusc.2018.08.206&partnerID=40&md5=cbb49e95a69c02839ba1f248dd9e79db"
"Tsuno T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056571713&doi=10.1039%2f9781788013598-00078&partnerID=40&md5=71a1107b2507691c58bbbe8dd415edf5"
"Mehenni L., Lahiani-Skiba M., Ladam G., Hallouard F., Skiba M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057126443&doi=10.3390%2fpharmaceutics10040235&partnerID=40&md5=1b399ad7fbe5edbb18226f5ec2392098"
"Grzelak J., Sulowska K., Leśniewski A., Roźniecka E., Janczuk-Richter M., Richter Ł., Łoś M., Jönsson-Niedziółka M., Maćkowski S., Niedziółka-Jönsson J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049059677&doi=10.1016%2fj.snb.2018.06.119&partnerID=40&md5=b5a198f6782e56650c52039b5199e6fa"
"Wiwatowski K., Podlas P., Twardowska M., Maćkowski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054720447&doi=10.3390%2fma11101916&partnerID=40&md5=a9f0bcdb5657fd7ff090dc49292f2752"
"Li H., Vaughan J.C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053709982&doi=10.1021%2facs.chemrev.7b00767&partnerID=40&md5=1a31bf714d3fa85a8e8c9d0df937d55d"
"Schidorsky S., Yi X., Razvag Y., Sajman J., Hermon K., Weiss S., Sherman E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055530800&doi=10.1088%2f2050-6120%2faadc2b&partnerID=40&md5=fa0c3ae69a44c300bc574350d482ca20"
"Turek E., Wasiak T., Stando G., Janas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051413144&doi=10.1088%2f1361-6528%2faad359&partnerID=40&md5=81b6bcc92146feea5457d13d0c23801b"
"Prymaczek A., Cwierzona M., Grzelak J., Kowalska D., Nyk M., Mackowski S., Piatkowski D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049846599&doi=10.1039%2fc8nr04517h&partnerID=40&md5=8127c778fbb8cda7b00698e819757142"
"Chen J., Vachon J., Feringa B.L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046950939&doi=10.1021%2facs.joc.8b00654&partnerID=40&md5=aecaba104067ed4312cb3b5d288174b2"
"Vangindertael J., Camacho R., Sempels W., Mizuno H., Dedecker P., Janssen K.P.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047158155&doi=10.1088%2f2050-6120%2faaae0c&partnerID=40&md5=c7c43ce8e054fe4a8b5539059478f6f4"
"Kowalska D., Szalkowski M., Ashraf K., Grzelak J., Lokstein H., Niedziolka-Jonsson J., Cogdell R., Mackowski S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032655895&doi=10.1007%2fs11120-017-0455-y&partnerID=40&md5=6029399270ab1d151f07d4bdcd3051f8"
"Haque F.Z., Nandanwar R., Singh P., Dharavath K., Syed F.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992724486&doi=10.1007%2fs12633-016-9464-2&partnerID=40&md5=406c41e9803fdedacb3e7fb26e2419c4"
"Janas D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038021500&doi=10.1016%2fj.vacuum.2017.12.013&partnerID=40&md5=22b2299abc746ca7a4770e0e4fc9ca3f"
"Wang Y.-J., Yi G.-B., Luo H.-S., Wang J.-C., Zhang M.-H., Zu X.-H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053127183&doi=10.19476%2fj.ysxb.1004.0609.2018.03.16&partnerID=40&md5=87c5c9bedbb18d85444e867d39809e3f"
"Alexandratos S.D., Zhu X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042413149&doi=10.1016%2fj.vibspec.2018.01.007&partnerID=40&md5=f5764b01a04898032c41b27af8e34576"
"Nishikawa K., Asaka K., Nakahara H., Saito Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041670239&doi=10.1088%2f1757-899X%2f304%2f1%2f012011&partnerID=40&md5=11b695a0985db9af77c149a8660a89ea"
