Author(s) ID,Link
"56734645100;57207933479;57211147052;57196441141;57216564324;7401824364;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083880573&doi=10.1016%2fj.apradiso.2020.109190&partnerID=40&md5=62eaf6040c41c0c06433d62e9282145b"
"50761317700;57215202018;7201743813;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080091825&doi=10.1016%2fj.cca.2020.01.035&partnerID=40&md5=a29955126a29b85d41634abb256f8a68"
"57201123361;57211909350;7003563085;7102823669;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081693927&doi=10.1016%2fj.redox.2020.101494&partnerID=40&md5=31b59d20337e7b480e42aa243139cb83"
"57206446587;55511652400;7003760496;56188319800;7004229220;57191446058;57199915295;57193665944;7005610296;55546102100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082926935&doi=10.1016%2fj.chembiol.2020.03.014&partnerID=40&md5=766eddb2e2b187754fc59b881caff74b"
"56019708500;35233031100;57214888068;57209313059;57214880824;10143819200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079430189&doi=10.1016%2fj.ijpharm.2020.119120&partnerID=40&md5=8de5d88f754298b6dfa6f3884a77c1ca"
"55641296500;57191909413;7101959072;35474465600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077946310&doi=10.1016%2fj.jconrel.2020.01.009&partnerID=40&md5=70dab611e092b2b6a1d9989a371f6000"
"57216345069;56262296900;57212210074;6602088249;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083254763&doi=10.3389%2ffncel.2020.00051&partnerID=40&md5=d3535dddc16cc129a9a64fd9ac19fa32"
"57202462681;56942504200;8585602200;56240164800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081599951&doi=10.1039%2fc9py01910c&partnerID=40&md5=1cae9b227d779c68d2fa93043655acf6"
"55508218000;57205243203;57215550231;56381921800;55444023600;56074247300;57216470065;57204563550;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081125877&doi=10.1039%2fc9bm01880h&partnerID=40&md5=f6b832bf916b7d0a4a1a82dfeda81386"
"57209333314;56610872100;37071035600;57191992783;8589127900;57203907395;55707167000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076865752&doi=10.1016%2fj.snb.2019.127582&partnerID=40&md5=a421e831bb86bdddda4850e96f54bbb8"
