Author(s) ID,Link
"7004556100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024165225&doi=10.1016%2f0031-3203%2888%2990049-0&partnerID=40&md5=bcdaccb02baba5be246f7eeaf7ac8a47"
"7004556100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023136879&doi=10.1016%2f0010-4825%2887%2990030-8&partnerID=40&md5=dfcb7b14a8615975216f828a41b9d302"
