Author(s) ID,Link
"7006605822;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845961571&doi=10.1109%2fICSENG.2005.45&partnerID=40&md5=233e304d3b0046a5719b0b20811283e8"
"7003271634;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023983168&doi=10.1080%2f00207728808967621&partnerID=40&md5=2e414aee50c8fd66d085f549278be107"
"6603378693;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022695035&doi=10.1080%2f00207728608926832&partnerID=40&md5=5763f297a2aae3ad5dd556dc6202c96c"
