Author(s) ID,Link
"8547722900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917257455&doi=10.4324%2f9780203846742&partnerID=40&md5=49022ea39b83a88a4cdea6fb613ff85f"
