Authors,Link
"Medić Ilić M., Bundaleski N., Ivanović N., Teodoro O.M.N.D., Rakočević Z., Minić D., Romčević N., Radisavljević I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082390920&doi=10.1016%2fj.vacuum.2020.109340&partnerID=40&md5=61cbfffe3734322d74f90fc164992f5f"
"Bundaleski N., Radisavljević I., Ivanović N., Rakočević Z., Medić Ilić M., Romčević N., Teodoro O.M.N.D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057403818&doi=10.1016%2fj.susc.2018.11.007&partnerID=40&md5=f44c3aac4c6a79883ae2fa68e6c349ae"
"Lim W.F., Hassan Z., Ahmed N.M., Quah H.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053781839&doi=10.1149%2f2.0591810jes&partnerID=40&md5=e3b8e742d89f1b23f4567db8828867cb"
"Bundaleski N., Radisavljević I., Trigueiro J., Tolstogouzov A., Rakočević Z., Medić M., Teodoro O.M.N.D., Romčević N., Ivanović N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010868582&doi=10.1016%2fj.matchemphys.2016.12.029&partnerID=40&md5=5133e59144c5350c2187c01b1d74a2bc"
"Simonds B.J., Kheraj V., Palekis V., Ferekides C., Scarpulla M.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935912866&doi=10.1063%2f1.4921950&partnerID=40&md5=6ca02d0d38bf8c597b61f46cd4154bce"
"Lin Y.-J., Chu Y.-L., Huang Y.S., Chang H.-C.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20844451200&doi=10.1063%2f1.1926404&partnerID=40&md5=e15a7a764637052d3a940dc2ea7ffc43"
"Dobrowolski W., Kossut J., Story T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645417148&doi=10.1016%2fS1567-2719%2803%2915003-2&partnerID=40&md5=b36ccb271795b2079582461a60a407f8"
"Alvarez-Fregoso O., Zelaya-Angel O., Mendoza-Alvarez J.G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037384895&doi=10.1016%2fS0022-3697%2802%2900326-8&partnerID=40&md5=19eb8d68105cb58db47bf0bdd41d6c29"
"Kuźmiński S., Pater K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035796979&doi=10.1016%2fS0042-207X%2801%2900194-4&partnerID=40&md5=517072d896265e5638619209b814111e"
"Kronik L., Shapira Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035475857&doi=10.1002%2fsia.1132&partnerID=40&md5=1202520afb02e108daac98f06e9acea6"
"Kuźmiński S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344718051&doi=10.1016%2fS0042-207X%2898%2900458-8&partnerID=40&md5=99f119cea78aa1b508c0e6443af1431a"
"Kronik L., Shapira Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033355063&doi=10.1016%2fS0167-5729%2899%2900002-3&partnerID=40&md5=4428f3a6df9237dd17971f0747e186bb"
"Aphek O.B., Kronik L., Leibovitch M., Shapira Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032117002&doi=10.1016%2fS0039-6028%2898%2900277-5&partnerID=40&md5=93863c2418b956d07fb9f128f28ab23c"
"Świrkowicz R., Wilczyński M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039396581&doi=10.1002%2f%28SICI%291521-3951%28199802%29205%3a2%3c493%3a%3aAID-PSSB493%3e3.0.CO%3b2-E&partnerID=40&md5=9eff819e8f0edc8ed00fc847793874c3"
"Bieg B., Kuźmiński S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031100948&partnerID=40&md5=d7af97d584e6c8a95f35cc8010517d3b"
"Kuźmiński S., Pater K., Szaynok A.T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029309163&doi=10.1016%2f0042-207X%2894%2900116-2&partnerID=40&md5=534538335b2fcd8228e874f6c147dbfc"
"Czekała-Mukalled Z., Kuźmiński S., Tz.xl;laczaz.xl;la M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029308714&doi=10.1016%2f0042-207X%2894%2900113-8&partnerID=40&md5=2d46560186c68764a49342641f8a1f44"
