Author(s) ID,Link
"57194686468;57191840335;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076623869&doi=10.1088%2f1755-1315%2f362%2f1%2f012073&partnerID=40&md5=63497f1ae98a7c280bb5a5883dcfebb9"
"12781638400;57212405541;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076600626&doi=10.1088%2f1755-1315%2f362%2f1%2f012022&partnerID=40&md5=eb003747adbd2ca059ecacce15a8f6fa"
"57195331501;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063426166&doi=10.1088%2f1755-1315%2f221%2f1%2f012095&partnerID=40&md5=ecd6232f49a170ed3261f2d01133ad2d"
"57188648604;56616231000;57189245349;36247022300;55110471800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067456425&doi=10.2478%2fsgem-2019-0013&partnerID=40&md5=90abdd1dfc875027dbb840eb45509a5c"
"57195331501;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058775153&partnerID=40&md5=a74a7372fa24644dd456dc0329036aca"
"57195330846;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058792807&doi=10.5593%2fsgem2018%2f1.3%2fS03.116&partnerID=40&md5=7820dc82bacbc2b24987186d58f1d4bc"
