Author(s) ID,Link
"55547371600;6507830244;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946494162&doi=10.1016%2fj.combustflame.2015.05.001&partnerID=40&md5=abea8df7599c79f559d1d73e85f71ef3"
"7005573279;36838139200;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027767014&doi=10.1016%2f0360-1285%2893%2990010-C&partnerID=40&md5=eca4f73aca50165ee6ebd70fca321908"
