Author(s) ID,Link
"7003822201;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3142622660&doi=10.1007%2fBF02635802&partnerID=40&md5=61e62abc1b3564ee44a8b792f26202ba"
"7003822201;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024698938&doi=10.1016%2f0166-6622%2889%2980253-7&partnerID=40&md5=095ad93df86bd4fda6224ccd32814895"
