Author(s) ID,Link
"57193554563;54969499800;57191575116;56637883200;7004271926;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995947126&doi=10.1016%2fj.optlaseng.2016.09.007&partnerID=40&md5=795653482ede859107502167e929bc45"
