Author(s) ID,Link
"12773620600;55991958700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249091680&doi=10.1002%2flapl.200910104&partnerID=40&md5=2b19f9417dbf29ffc0e5b4b4881f9644"
"57202372591;25652198300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68449095989&doi=10.1016%2fj.pdpdt.2009.07.003&partnerID=40&md5=bfa055644cc9573e21c321e5d691ff52"
