Author(s) ID,Link
"57199096829;6506548017;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080930312&doi=10.1109%2fSSCI44817.2019.9003116&partnerID=40&md5=c84dce31f96f1574b8a5a2ce0e9a121b"
"7004556100;6506548017;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077592380&doi=10.1109%2fATC.2019.8924513&partnerID=40&md5=8878bd68b856d434dc0dac3e572b7223"
"55920869700;8223952900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073414626&doi=10.14313%2fJAMRIS%2f2-2019%2f16&partnerID=40&md5=c18248a23b8130d7b5d10ad0229d1d69"
