Author(s) ID,Link
"6701821520;7004935121;7003946927;56034404500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942862386&doi=10.1364%2fOL.40.003033&partnerID=40&md5=bc2102cd79b56b0e7e92c10bc98273d6"
