Author(s) ID,Link
"7003620439;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9644300964&doi=10.1016%2f0024-3795%2895%2900104-2&partnerID=40&md5=2b3bae7a0190e13e0707e21c0e922ea1"
"7003620439;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026682042&doi=10.1002%2fcta.4490200105&partnerID=40&md5=a96522001fd04813ad4ff28d6e3f783c"
"7003620439;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000030196&doi=10.1016%2f0024-3795%2891%2990363-2&partnerID=40&md5=b6adac1b7e0457d226dfe278a547a2af"
