Author(s) ID,Link
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906904084&partnerID=40&md5=568f841735c1fa48ee96a9f5b527e708"
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906896892&partnerID=40&md5=5fb6f5f67b9913914146de7fa9843618"
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867569370&partnerID=40&md5=72af77c8ce7ae9f3deb5f62ee8d1962c"
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960197753&partnerID=40&md5=4c3a328ba93ca08028be4db3e60521d7"
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954316669&partnerID=40&md5=c0fdbf010329fdfd07b4d1d803ee7945"
"6602344291;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745761036&partnerID=40&md5=d0547978c9e5d2cf1fcc23ccd709e048"
