Author(s) ID,Link
"7006321322;7006475689;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014996231&doi=10.1016%2f0005-1098%2871%2990083-5&partnerID=40&md5=8cc655cc849b3d6fe01db1cbc2a797ee"
