Authors,Link
"Koziarski M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079243294&doi=10.1016%2fj.patcog.2020.107262&partnerID=40&md5=0b9f4250eaf3af5ee618c49d81826bd7"
"Yan S., Smith J.S., Lu W., Zhang B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057363406&doi=10.1109%2fTCDS.2018.2883368&partnerID=40&md5=d6a24dfd3954efd3cc91c9e6b8f5f082"
"Lu L., Woźniak M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072854152&doi=10.1007%2f978-3-030-31254-1_11&partnerID=40&md5=c84ace75afad99e80f47ab0b61d86681"
"Kinal M., Woźniak M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082306140&doi=10.1007%2f978-3-030-41964-6_51&partnerID=40&md5=7283fab64998fed3c881d2059f751fac"
"Zyblewski P., Woźniak M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079439272&doi=10.1007%2fs10044-020-00867-8&partnerID=40&md5=ce02f112fba4748feef5c1a5dbeb94db"
"Cyganek B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072863833&doi=10.1007%2f978-3-030-31254-1_1&partnerID=40&md5=ea166cc942dded1e4250447b82cc9867"
"Herrero Á., Jiménez A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065908649&doi=10.1007%2f978-3-030-20055-8_42&partnerID=40&md5=43ffb29b8c60cfb05cf5e8ab18dfd99d"
"Priya S., Uthra R.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083808579&doi=10.1007%2fs12652-020-01934-y&partnerID=40&md5=bdfad66590cf10c6e34d34c35c97061a"
"Cano A., Krawczyk B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074346078&doi=10.1007%2fs10994-019-05840-z&partnerID=40&md5=1b8dcebade2564804b159abc16a41e7d"
"Sleeman W.C., IV, Krawczyk B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081404270&doi=10.1109%2fBigData47090.2019.9006058&partnerID=40&md5=3fdc0a721f969201f78cc033a1f5bd44"
