Authors,Link
"Li C., Xue F., Zhou F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081699638&doi=10.1016%2fj.sjbs.2020.03.001&partnerID=40&md5=f1696818d5b621d9299a71108a6d3c8c"
"Giuliani M., Szczęśniak-Stańczyk D., Mirnig N., Stollnberger G., Szyszko M., Stańczyk B., Tscheligi M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081983904&doi=10.1007%2fs12553-019-00399-0&partnerID=40&md5=a047e75817a618bb350ae6c1f041333b"
"Sénac T., Lelevé A., Moreau R., Novales C., Nouaille L., Pham M.T., Vieyres P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079618871&doi=10.3390%2fmti3030047&partnerID=40&md5=7d7f281e6b020d0831861765015257e6"
"Domski W., Mazur A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074230726&doi=10.1109%2fMMAR.2019.8864720&partnerID=40&md5=3b56b38db482910fb84d3f9b5053ca07"
"Domski W., Mazur A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071493623&doi=10.1109%2fRoMoCo.2019.8787342&partnerID=40&md5=cbbf44efda1703be3744f4cecb7cbd3b"
"Ratajczak A., Ratajczak J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071517246&doi=10.1109%2fRoMoCo.2019.8787367&partnerID=40&md5=bfa5ea4df6a14fc4a13d910e30e16407"
"Alghanim M.N., Valavanis K.P., Rutherford M.J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071600536&doi=10.23919%2fECC.2019.8796270&partnerID=40&md5=bd9f7c959ba48421c615a84892a89c58"
"Domski W., Mazur A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077791782&doi=10.24425%2fbpasts.2019.130885&partnerID=40&md5=7bb9186db4d7b6f5cda38d9dbdc7f36a"
"Kurnicki A., Stańczyk B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073480527&doi=10.14313%2fJAMRIS%2f2-2019%2f18&partnerID=40&md5=f1003a8f2c8bb9b001c67547dfb6c73d"
"Filippeschi A., Brizzi F., Ruffaldi E., Jacinto Villegas J.M., Landolfi L., Avizzano C.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068620344&doi=10.1080%2f01691864.2019.1635909&partnerID=40&md5=335558b76285551a95d7ff18b612c8d6"
"Lopatka M.J., Sterniczuk D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056319651&doi=10.1063%2f1.5066499&partnerID=40&md5=543c3a897287d1971f9ed2552d9430da"
"Arent K., Predkiewicz M., Panachida D., Domski W., Klama A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056458449&doi=10.1109%2fMMAR.2018.8486130&partnerID=40&md5=e65cecb024879d5d38dd11cbc1bb61e5"
"Joseph A., Christian B., Abiodun A.A., Oyawale F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043253487&doi=10.1051%2fmatecconf%2f201815302004&partnerID=40&md5=7544ca444cc5954672be5cd939294155"
"Kaczmarek M., Domski W., Mazur A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054871393&doi=10.1515%2facsc-2017-0029&partnerID=40&md5=5fee3ec3868b714b993d0d4aada5a81d"
"Kurnicki A., Cholewiński M., Stańczyk B., Arent K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035343084&doi=10.1109%2fMMAR.2017.8046811&partnerID=40&md5=4756f571681ec12713e18026dc53f3b3"
"Cholewinski M., Mazur A., Domski W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991777411&doi=10.1109%2fMMAR.2016.7575162&partnerID=40&md5=b350232fdf5a0301f7298fd2866a190c"
"Stanczyk B., Kurnicki A., Arent K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991753478&doi=10.1109%2fMMAR.2016.7575133&partnerID=40&md5=290d45caf348e87a81bd5fa46b347ab8"
"Jakubiak J., Drwiega M., Kurnicki A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991745754&doi=10.1109%2fMMAR.2016.7575298&partnerID=40&md5=a42f69e26367b914c1c4681a71385bc8"
"Jakubiak J., Drwiega M., Stanczyk B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964504845&doi=10.1109%2fMMAR.2015.7283969&partnerID=40&md5=28cbcb8f2bc892cd1d4e5c614798c7fa"
