Author(s) ID,Link
"6603574323;6701702210;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083084765&doi=10.1021%2facs.jpca.9b11634&partnerID=40&md5=3989c4eb52f35b1f3adda9623302ae55"
"56313439900;57199710866;54784247900;54924667200;57216145581;6603137880;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078105659&doi=10.1515%2fcorrrev-2019-0067&partnerID=40&md5=599d0f32d40cf5d80fbd121ba39c12b3"
"6507018611;15019061500;55661551100;55118752100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064867846&doi=10.3390%2fma12071130&partnerID=40&md5=f10dd2dd8a7f5d08f5164eeadd908d42"
"57193487582;57193671956;56428688400;51562656800;7102952543;6701648821;7402759893;7101607198;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059906679&doi=10.1109%2fPVSC.2018.8547756&partnerID=40&md5=c8da80937df4b18930bc5319e3cf49e0"
"56108684500;56108818200;8218980000;12239543700;8218979500;6506307429;6603215592;18134687500;6602888785;7006711684;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043370364&doi=10.1007%2fs10973-018-7102-5&partnerID=40&md5=400ed03e807f929d1092adb14fbff211"
"57202983354;24076964600;36020266200;36016077800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050149754&doi=10.1088%2f1742-6596%2f1043%2f1%2f012039&partnerID=40&md5=db3140211d180435e393c411b8cf5003"
"8683414900;7103033225;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032274966&doi=10.1016%2fj.jnoncrysol.2017.10.013&partnerID=40&md5=1ff7a4a9d4f2e534d5518af9b15bf47a"
"35496753700;7003688164;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032069714&doi=10.1063%2f1.4970519&partnerID=40&md5=ed324db3555238283e3c71c90a1ec966"
"54884044100;9276181100;13407596600;24491163900;13407487800;6701399778;6603424945;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018961523&doi=10.1016%2fj.wasman.2017.04.043&partnerID=40&md5=1ddfc6af681d52c52e35c81989bcfff3"
"55342383000;6701447181;57198986443;6701817347;57198031634;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875419322&doi=10.1007%2fs10973-012-2604-z&partnerID=40&md5=5ea342902560829b99a67eb4724fa5e4"
