Author(s) ID,Link
"7003926503;6602522858;57213350811;55778048100;6507478592;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544340378&doi=10.1016%2fj.optmat.2004.02.001&partnerID=40&md5=385de4d4a41019779ee57aebe5fa716f"
