Author(s) ID,Link
"55756224600;56296970000;35304648400;35179387100;55601856200;57193601755;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963569042&doi=10.1016%2fj.ijepes.2016.03.045&partnerID=40&md5=79b7a5f0705260de2063394b39e6ef9a"
