Author(s) ID,Link
"56012611800;7404371358;15062761600;23668259800;35182276200;7004375403;7202933985;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033392023&doi=10.1021%2facs.molpharmaceut.7b00442&partnerID=40&md5=3d3aac3825a9a921ba50ceada00cedf3"
"14018322900;56219394300;7003516497;55428893200;35588325000;56962705900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898008608&doi=10.1021%2fsc400365h&partnerID=40&md5=047b9c2a306bf49b6fa2bcc9b9874b55"
"55988214500;6603818269;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891583498&doi=10.1002%2f9781118228920&partnerID=40&md5=27462cc5265fa19f27a6457e7d6fb4ee"
"57195453130;55320095500;26321516100;54385143100;6701644971;6603429652;57203049700;6701417990;7003399767;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864216320&doi=10.1039%2fc2py20089a&partnerID=40&md5=610ebd82bdc8b0fb3d51cdbfe12ee432"
"6505769634;57204986244;16310407500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044525605&partnerID=40&md5=e4c24a804f574974f79112f48e80a604"
"6603011228;15764592800;15764612600;17347512000;56260242500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846227495&doi=10.1039%2fb610045g&partnerID=40&md5=608b04faf4a9c965d190060afdc1b9be"
"55628583768;8375843400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744306214&doi=10.1631%2fjzus.2005.B0219&partnerID=40&md5=df044572e676742cf4d834605af92112"
"57198798208;55786544500;7410049408;7005719367;24536704000;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037108582&doi=10.1002%2fpola.10427&partnerID=40&md5=edf1c06ba73ae80c47c48c3b84d0b75f"
"7003292844;7801399973;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034010354&doi=10.1002%2f1521-3838%28200004%2919%3a2%3c135%3a%3aAID-QSAR135%3e3.0.CO%3b2-T&partnerID=40&md5=892c00febc9c77e39675693ae40152c6"
"6701650137;6506952637;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033249636&doi=10.1006%2fjcis.1999.6476&partnerID=40&md5=27d83aea9d6f579c25ce0c4382b9989f"
"6701650137;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844570751&partnerID=40&md5=4e6a51d706835e9011e576fbb421d31f"
"7005153618;15622418600;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002912982&doi=10.1007%2fs11743-999-0068-5&partnerID=40&md5=e37473a72735d6752e48eabac7f4f006"
"6701650137;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032190125&doi=10.1006%2fjcis.1998.5620&partnerID=40&md5=2b2b438d01abdd4513bf90855817b5f3"
"6602930731;7003685374;7007144310;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031102746&partnerID=40&md5=8ff1c7688ee0401e22db3fa312ff5f28"
"7404911282;7004049596;57199040985;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029293498&doi=10.1021%2fma00112a011&partnerID=40&md5=1e95ef12e686f8300f2878440081cb92"
"7004086966;6602540724;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029526361&doi=10.1016%2f0079-6700%2895%2900004-Y&partnerID=40&md5=afac85bc855d819bcaa5d5b1e22a3850"
"7005723351;6701650137;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007344012&doi=10.1016%2f0166-6622%2891%2980125-8&partnerID=40&md5=d92e569bbb29eebae8cdae19df129519"
"7005723351;56133189700;6603909742;57197156513;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3843152339&doi=10.1016%2f0166-6622%2891%2980164-J&partnerID=40&md5=05b073de9795bf08c40c92b6dde66f3c"
"55542128400;26643614600;7201721845;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024635932&doi=10.1002%2fjbm.820230306&partnerID=40&md5=faa49867f9432deeec9edcd4753d28e9"
"7005723351;56133189700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001032692&doi=10.1016%2f0021-9797%2883%2990276-X&partnerID=40&md5=0a76783f179923fbbc509255c438232d"
"57216007684;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344766504&doi=10.1016%2f0021-9797%2880%2990321-5&partnerID=40&md5=cbfa76d3fc0a6782590fdf4c17cac885"
"24540795100;57206329342;24539501900;6602100679;7005794797;7102186366;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249142779&doi=10.1016%2f0021-9797%2879%2990151-6&partnerID=40&md5=0457afc99f1fbec8718535a2aaf8700f"
"6701363409;6603924105;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016784672&doi=10.1002%2fjps.2600640703&partnerID=40&md5=04eb7126c7b8122fa9748802ab73333f"
