Author(s) ID,Link
"55768063800;44561204200;7403390100;7501794348;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072516594&doi=10.1016%2fj.calphad.2019.101675&partnerID=40&md5=69e83ffb8b093951edfbb003ebe07d98"
