Author(s) ID,Link
"6507032210;7006221900;6602129756;7005856275;6602549814;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249766838&doi=10.1007%2fBF00723964&partnerID=40&md5=a4064b7b979d1995e6849b40a1a7caf7"
