Author(s) ID,Link
"56951024600;57191543636;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057379422&doi=10.1051%2fe3sconf%2f20186300013&partnerID=40&md5=e926c7bc26e10814f25124b3eefe6825"
"7102726095;34979339500;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856587084&doi=10.2478%2fv10178-011-0063-7&partnerID=40&md5=6d369fc15b3eb50efa066199d359438c"
