Author(s) ID,Link
"6602131913;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032666282&doi=10.1023%2fA%3a1021726902801&partnerID=40&md5=4ed93f4ac9dce55d4c52611e08417177"
