Authors,Link
"Lefferts M.J., Murugappan K., Wu C., Castell M.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048800978&doi=10.1063%2f1.5023163&partnerID=40&md5=0743f290414b843d5895112cad5cea43"
"Hrach R., Novotný D., Novák S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040254442&doi=10.1016%2fj.vacuum.2018.01.006&partnerID=40&md5=a56aba3f0f255123c79ad2b8dc67c621"
"Xu W., Chen W., Liang Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036594014&doi=10.1016%2fj.physa.2017.11.108&partnerID=40&md5=1d86bb167f150ebea2831d0402ceec8a"
"Benzarti Z., Halidou I., Touré A., El Jani B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953346969&doi=10.1007%2fs11664-015-4240-4&partnerID=40&md5=cef7bc55ac0333f566d964ebf8c58a50"
"Sun H.-T., Wang X.-P., Kou Z.-Q., Wang L.-J., Wang J.-Y., Sun Y.-Q.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961358137&doi=10.1088%2f1674-1056%2f24%2f4%2f047701&partnerID=40&md5=be6f898b38f23cd2a22373387acf57c7"
"Lukierska-Walasek K., Topolski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900499318&doi=10.1142%2fS0217984914500882&partnerID=40&md5=7acfacb9d2d28e1d2bbd2db285deca5d"
"Yu S., Zhang W., Li L., Xu D., Dong H., Jin Y.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892808863&doi=10.1016%2fj.tsf.2013.11.109&partnerID=40&md5=9fd6307f9d6c442b6abf8d1914e943e4"
"El-Gamal S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887035266&doi=10.1007%2fs10854-013-1403-z&partnerID=40&md5=a42c2cf51fd76c57a249051a1f83a7e0"
"Véron O., Blondeau J.-P., Grabiec M., Wolak A., Dzierzega K., Ollier N., Goutaland F., Sow M.C., Pellerin S., Pellerin N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877601831&doi=10.1007%2fs11468-013-9537-7&partnerID=40&md5=8c4c9808f96b224803e32bddc8a98063"
"Dhar A., Alford T.L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870713449&doi=10.1063%2f1.4767662&partnerID=40&md5=e030af8f979c7740b685ea148325f681"
"Biegański P., Dobierzewska-Mozrzymas E., Kȩpiński L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867366834&doi=10.1364%2fAO.51.006945&partnerID=40&md5=bb63651ad299e2927e067dda0421edc1"
"Hong S.-J., Kim M.-S., Kim J.-W., Shin M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866908706&doi=10.2320%2fmatertrans.MBW201122&partnerID=40&md5=21db8cff056e8e715a8d0a361fc609ca"
"Martínez E.D., Granja L., Bellino M.G., Soler-Illia G.J.A.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049368506&doi=10.1039%2fc0cp00824a&partnerID=40&md5=ef2969f9f278f26c0d026dabdf1c291a"
"Kiefer T., Salette A., Villanueva L.G., Brugger J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049327473&doi=10.1088%2f0960-1317%2f20%2f10%2f105019&partnerID=40&md5=37845e73b04f6991b06fb0b72e4b9155"
"Hao P., Wu Y.-H., Zhang P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957552118&partnerID=40&md5=9c190b9bca8b8f657598a53e94542ab4"
"Ohara M., Takigawa Y., Higashi K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955704794&doi=10.2464%2fjilm.60.259&partnerID=40&md5=9aa7762255321819efe2a860848fa297"
"Lukierska-Walasek K., Topolski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951868923&partnerID=40&md5=b3f069446e40ecc2c3ff7d3c685d23c4"
"Lukierska-Walasek K., Topolski K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350067631&doi=10.1134%2fS008154380902014X&partnerID=40&md5=355df60ac918130cbd0d488ceaf589c3"
"Sinkevičius V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82155188821&partnerID=40&md5=c54c44047a28e11c89a9290ba9be647b"
"Carmichael E.S., Gruebele M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249084475&doi=10.1021%2fjp807907x&partnerID=40&md5=95539d26b3b5479a190c735bed6f8b09"
"Wei H., Eilers H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59049091553&doi=10.1016%2fj.jpcs.2008.11.012&partnerID=40&md5=64c899b1850f5b5c37ba964f3986eb35"
"Shih A.-Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849129968&doi=10.1109%2fICMLC.2008.4620950&partnerID=40&md5=eee1e6281118aed5c742512777e1c413"
"Biegański P., Dobierzewska-Mozrzymas E., Pieciul E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71449112212&doi=10.1117%2f12.822412&partnerID=40&md5=3c8dda4d27dd2ebecf2259b09b0946ea"
"Wei H., Eilers H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55049119883&doi=10.1016%2fj.tsf.2008.06.093&partnerID=40&md5=8bc326287c4992ce1cfd1f902c4f8c65"
"Wagner S., Pundt A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55849150931&doi=10.1103%2fPhysRevB.78.155131&partnerID=40&md5=06e31ac7cf663d51999a5a66ce43acd5"
"Szu S., Cheng C.-L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049111156&doi=10.1016%2fj.materresbull.2007.10.028&partnerID=40&md5=9e1ca80f8f3bbf76a52c2b8714e12ceb"
"Wang P., Dai X., Zhao X., Song X., Sun Z.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846358462&partnerID=40&md5=c492f35c85c11d797a8b4b2f01ce55fd"
"Bertoni C., Gallardo D.E., Dunn S.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-28044453342&doi=10.1016%2fj.tsf.2005.08.319&partnerID=40&md5=81f5ac5761c58e406d881e91052ae069"
"Corona J.E., Oliva A.I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748912676&doi=10.1109%2fICEEE.2005.1529608&partnerID=40&md5=367a0fdc92533bb0e2985c9f244c1a34"
"Oates T.W.H., McKenzie D.R., Bilek M.M.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12344275296&doi=10.1103%2fPhysRevB.70.195406&partnerID=40&md5=2211da6d06472f62ed75e548553ab4f8"
"Aouadi S.M., Debessai M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-8344223691&doi=10.1116%2f1.1778410&partnerID=40&md5=ba06ec8c0ccaff53896199ca83e320a9"
"Lebovka N.I., Manna S.S., Tarafdar S., Vygornitskii N.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942594246&doi=10.1016%2fj.physa.2004.03.006&partnerID=40&md5=6e29044a56cdd1f461c90938fdefe91c"
"Biegański P., Dobierzewska-Mozrzymas E., Pieciul E., Szymczak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342572390&doi=10.1016%2fj.vacuum.2003.12.124&partnerID=40&md5=7c6b41d7393c777f81032d78e3ce0c23"
"Goncharenko A.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346304818&partnerID=40&md5=330461fa42e349cc8813a100d184e867"
"Dobierzewska-Mozrzymas E., Szymczak G., Biegański P., Pieciul E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042829009&doi=10.1016%2fS0921-4526%2803%2900382-X&partnerID=40&md5=f1ad8ede1ad0c748e7998f8ab90e4369"
"Goncharenko A.V.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035294788&doi=10.1103%2fPhysRevE.68.041108&partnerID=40&md5=38c9e30e6b41e072105fcdc4f13fa91e"
"Lebovka N.I., Manna S.S., Tarafdar S., Teslenko N.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41349085756&doi=10.1103%2fPhysRevE.66.066134&partnerID=40&md5=fc0b529ec646af4a9aab6e97817a602e"
"Dobierzewska-Mozrzymas E., Szymczak G., Bieganski P., Pieciul E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035187343&doi=10.1002%2f1521-4079%28200110%2936%3a8%2f10%3c1127%3a%3aAID-CRAT1127%3e3.0.CO%3b2-6&partnerID=40&md5=252de2d4253a0943b38887d8ffbf82c4"
"Dobierzewska-Mozrzymas E., Pieciul E., Bieganski P., Szymczak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035166432&doi=10.1002%2f1521-4079%28200110%2936%3a8%2f10%3c1137%3a%3aAID-CRAT1137%3e3.0.CO%3b2-4&partnerID=40&md5=47af1cfa6d7ec82050f3fef6c9974745"
"Goncharenko A.V., Lozovski V.Z., Venger E.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035801255&doi=10.1088%2f0953-8984%2f13%2f35%2f326&partnerID=40&md5=3a1244815f149aed4c7e67b904fd7ef3"
"Dobierzewska-Mozrzymas E., Biegański P., Szymczak G.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035797054&doi=10.1016%2fS0042-207X%2801%2900171-3&partnerID=40&md5=d1031d6b208bea3faf78ac1e395f3349"
"Dvoynenko M.M., Goncharenko A.V., Romaniuk V.R., Venger E.F.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035336753&doi=10.1016%2fS0921-4526%2800%2900759-6&partnerID=40&md5=7d3178714ab61decffab0f7a987f42ff"
"Margulis V.I.A., Gaiduk E.A., Smolanov N.A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034824913&doi=10.1016%2fS0040-6090%2800%2901765-X&partnerID=40&md5=e641bfc246cf557bb5ee60c4aa03ab03"
"Dobierzewska-Mozrzymas E., Biegański P., Pieciul E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034753420&partnerID=40&md5=98845ab61d1e0673079e4d4d812bc2a0"
"Biegański P., Dobierzewska-Mozrzymas E., Wójcik J., Pieciul E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-17044452744&doi=10.1116%2f1.1340011&partnerID=40&md5=9f35b769d884819964a0b2b1a9c9a9b9"
