Author(s) ID,Link
"56205803300;55962352400;56022539500;15761056800;57215299457;8224818900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078853196&doi=10.23919%2fEMPC44848.2019.8951879&partnerID=40&md5=341bfa4f0321f89beff40dd1c5c99e30"
