Author(s) ID,Link
"7102033148;7003806129;57205859484;6506989539;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026418942&doi=10.1016%2f0921-5093%2891%2990504-G&partnerID=40&md5=ac4da494f9debe65d9a759fe87de2d7c"
