Author(s) ID,Link
"55802280400;55754481800;8393184400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013654195&partnerID=40&md5=9c57a97223792bffedd9e9626d896c07"
"55802280400;55754481800;8393184400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045356615&doi=10.2514%2f6.2016-3543&partnerID=40&md5=fea7c347b58fa455842a327064ae1a3f"
"55754481800;8393184400;55802280400;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881401519&partnerID=40&md5=dfce67fa9128c5dfe503561965ff2cd6"
