Author(s) ID,Link
"6701340571;7102506029;7401526858;15840283900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026793677&doi=10.1201%2f9781439803301&partnerID=40&md5=02de4d1868cdf988236becb3c8309d0f"
"6701340571;7102506029;7401526858;15840283900;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864926890&partnerID=40&md5=7af0d96da027911d0fd84ad7664294da"
