Author(s) ID,Link
"55624203700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045211012&doi=10.1016%2fj.wasman.2018.03.046&partnerID=40&md5=c8f0396403e647abf979eac494889ecf"
